minutes_roll_3,api_shots_total_roll_3,threat_roll_5,element,value,assists_roll_5,creativity_roll_5,bonus_roll_3,goals_conceded_roll_5,creativity_roll_3,ict_index_roll_5,threat_roll_3,influence_roll_5,total_points_roll_5,api_dribbles_attempts_roll_5,api_minutes_roll_5,next_was_home,api_minutes_roll_3,ict_index_roll_3,goals_scored_roll_5,api_key_passes_roll_5,api_goals_roll_3,total_points_roll_3,round,api_dribbles_success_roll_5,api_goals_roll_5,minutes_roll_5,assists_roll_3,influence_roll_3,api_dribbles_attempts_roll_3,api_shots_on_roll_3,api_key_passes_roll_3,goals_conceded_roll_3,api_assists_roll_3,bps_roll_3,api_dribbles_success_roll_3,goals_scored_roll_3,api_assists_roll_5,api_shots_total_roll_5,api_passes_total_roll_3,api_shots_on_roll_5,bonus_roll_5,api_passes_total_roll_5,bps_roll_5,next_opponent_strength,target_points
81.66666666666667,2.0,32.8,16,101,0.0,33.36,1.0,0.4,20.96666666666667,9.24,29.666666666666668,26.360000000000003,6.6,3.4,85.2,True,82.0,7.2,0.4,2.6,0.3333333333333333,6.0,11,1.6,0.4,85.0,0.0,21.400000000000002,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,17.0,0.6666666666666666,0.3333333333333333,0.0,1.8,28.666666666666668,1.2,1.0,30.8,20.2,3.0,4.0
90.0,2.0,17.0,17,80,0.0,20.3,0.0,0.0,20.3,5.5,17.0,17.8,5.0,5.0,90.0,True,90.0,5.5,0.0,1.0,0.0,5.0,1,3.0,0.0,90.0,0.0,17.8,5.0,1.0,1.0,0.0,0.0,16.0,3.0,0.0,0.0,2.0,44.0,1.0,0.0,44.0,16.0,3.0,1.0
63.5,1.5,10.0,17,80,0.0,12.350000000000001,0.0,0.0,12.350000000000001,3.2,10.0,9.700000000000001,3.0,2.5,64.0,False,64.0,3.2,0.0,0.5,0.0,3.0,2,1.5,0.0,63.5,0.0,9.700000000000001,2.5,0.5,0.5,0.0,0.0,10.5,1.5,0.0,0.0,1.5,32.5,0.5,0.0,32.5,10.5,4.0,1.0
49.0,1.0,7.333333333333333,17,79,0.0,8.966666666666667,0.0,0.3333333333333333,8.966666666666667,2.3333333333333335,7.333333333333333,6.933333333333334,2.3333333333333335,1.6666666666666667,49.333333333333336,True,49.333333333333336,2.3333333333333335,0.0,0.3333333333333333,0.0,2.3333333333333335,3,1.0,0.0,49.0,0.0,6.933333333333334,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,8.0,1.0,0.0,0.0,1.0,28.0,0.3333333333333333,0.0,28.0,8.0,3.0,1.0
24.666666666666668,0.3333333333333333,5.5,17,79,0.0,8.025,0.0,0.25,3.9333333333333336,1.875,1.6666666666666667,5.2,2.0,1.25,41.5,True,25.333333333333332,0.6666666666666666,0.0,0.25,0.0,1.0,4,0.75,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.6666666666666665,0.0,0.0,0.0,0.75,16.333333333333332,0.25,0.0,23.25,6.75,4.0,0.0
12.333333333333334,0.0,4.4,17,79,0.0,6.42,0.0,0.2,2.466666666666667,1.5,0.6666666666666666,4.16,1.6,1.0,33.2,False,12.666666666666666,0.3666666666666667,0.0,0.2,0.0,0.6666666666666666,5,0.6,0.0,32.8,0.0,0.4666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.6,9.333333333333334,0.2,0.0,18.6,5.4,3.0,4.0
8.333333333333334,0.0,1.0,17,79,0.2,5.64,0.0,0.2,7.199999999999999,1.1,0.0,4.4,1.4,0.0,16.8,True,8.666666666666666,1.3333333333333333,0.0,0.2,0.0,1.6666666666666667,6,0.0,0.0,16.4,0.3333333333333333,6.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,6.333333333333333,0.0,0.0,0.2,0.2,9.333333333333334,0.0,0.0,13.6,5.4,3.0,1.0
12.333333333333334,0.0,0.4,17,79,0.2,8.059999999999999,0.0,0.2,10.966666666666667,1.3199999999999998,0.0,4.72,1.4,0.0,15.2,False,12.666666666666666,1.8333333333333333,0.0,0.4,0.0,1.6666666666666667,7,0.0,0.0,14.8,0.3333333333333333,7.3999999999999995,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,6.666666666666667,0.0,0.0,0.2,0.0,13.333333333333334,0.0,0.0,13.6,5.2,3.0,0.0
12.333333333333334,0.0,0.0,17,79,0.2,7.62,0.0,0.0,10.966666666666667,1.2,0.0,4.4399999999999995,1.2,0.0,11.2,True,12.666666666666666,1.8333333333333333,0.0,0.4,0.0,1.6666666666666667,8,0.0,0.0,10.8,0.3333333333333333,7.3999999999999995,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,6.666666666666667,0.0,0.0,0.2,0.0,13.333333333333334,0.0,0.0,9.8,4.6,3.0,0.0
9.666666666666666,0.0,0.0,17,79,0.2,6.58,0.0,0.0,5.5,1.1,0.0,4.4399999999999995,1.0,0.0,7.6,False,10.0,0.6666666666666666,0.0,0.4,0.0,0.3333333333333333,9,0.0,0.0,7.4,0.0,1.0666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,0.2,0.0,7.0,0.0,0.0,8.0,4.0,3.0,0.0
0.0,0.0,0.0,17,79,0.2,6.58,0.0,0.0,0.0,1.1,0.0,4.4399999999999995,1.0,0.0,7.6,False,0.0,0.0,0.0,0.4,0.0,0.0,10,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0
0.0,0.0,0.0,17,78,0.0,3.3,0.0,0.0,0.0,0.4,0.0,0.64,0.2,0.0,6.0,True,0.0,0.0,0.0,0.2,0.0,0.0,11,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.8,3.0,0.0
30.0,0.0,2.0,18,70,0.0,10.7,0.0,0.0,10.7,1.4,2.0,1.6,1.0,1.0,31.0,True,31.0,1.4,0.0,1.0,0.0,1.0,1,0.0,0.0,30.0,0.0,1.6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,2.0,3.0,3.0
46.5,0.0,6.0,18,70,0.0,18.799999999999997,0.0,0.0,18.799999999999997,2.8499999999999996,6.0,3.5999999999999996,2.0,1.5,47.5,False,47.5,2.8499999999999996,0.0,1.5,0.0,2.0,2,0.5,0.0,46.5,0.0,3.5999999999999996,1.5,0.0,1.5,0.0,0.0,6.0,0.5,0.0,0.0,0.0,15.5,0.0,0.0,15.5,6.0,4.0,2.0
60.333333333333336,0.6666666666666666,16.666666666666668,18,70,0.0,13.066666666666665,0.0,0.3333333333333333,13.066666666666665,3.1999999999999997,16.666666666666668,2.4,2.0,1.3333333333333333,61.333333333333336,True,61.333333333333336,3.1999999999999997,0.0,1.0,0.0,2.0,3,0.6666666666666666,0.0,60.333333333333336,0.0,2.4,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,5.666666666666667,0.6666666666666666,0.0,0.0,0.6666666666666666,15.666666666666666,0.3333333333333333,0.0,15.666666666666666,5.666666666666667,3.0,3.0
76.33333333333333,0.6666666666666666,19.0,18,70,0.0,27.5,0.0,0.25,33.1,5.375,24.666666666666668,7.45,2.25,3.0,65.5,True,77.0,6.7,0.0,2.0,0.0,2.6666666666666665,4,1.75,0.0,64.75,0.0,9.4,3.6666666666666665,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.0,13.0,2.3333333333333335,0.0,0.0,0.5,23.333333333333332,0.25,0.0,19.5,10.25,4.0,1.0
70.33333333333333,1.3333333333333333,21.0,18,70,0.0,22.339999999999996,0.0,0.4,24.700000000000003,4.92,31.0,6.04,2.0,2.8,61.4,False,70.66666666666667,6.300000000000001,0.0,1.6,0.0,2.0,5,1.4,0.0,60.8,0.0,7.666666666666667,3.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,9.0,2.0,0.0,0.0,0.8,21.0,0.4,0.0,18.8,7.8,3.0,0.0
41.0,0.6666666666666666,20.6,18,70,0.0,20.199999999999996,0.0,0.4,24.166666666666668,4.640000000000001,18.333333333333332,5.72,1.8,2.6,55.2,True,41.0,5.0,0.0,1.4,0.0,1.3333333333333333,6,1.4,0.0,54.8,0.0,7.666666666666667,3.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,7.333333333333333,1.6666666666666667,0.0,0.0,0.8,15.666666666666666,0.4,0.0,17.2,7.4,3.0,0.0
15.0,0.6666666666666666,18.6,18,69,0.0,14.819999999999999,0.0,0.4,0.5666666666666667,3.7800000000000002,9.666666666666666,4.6,1.2,2.2,42.4,False,15.0,1.0333333333333334,0.0,1.0,0.0,0.3333333333333333,7,1.2,0.0,42.2,0.0,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.6666666666666666,0.0,0.0,0.0,0.8,5.333333333333333,0.4,0.0,12.6,5.4,3.0,0.0
0.0,0.0,11.0,18,69,0.0,14.499999999999996,0.0,0.2,0.0,3.0,0.0,4.6,0.8,2.0,24.6,True,0.0,0.0,0.0,1.0,0.0,0.0,8,1.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,9.4,4.4,3.0,0.0
0.0,0.0,5.8,18,69,0.0,0.33999999999999714,0.0,0.2,0.0,0.62,0.0,0.08,0.2,0.4,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,3.2,-0.4,3.0,0.0
0.0,0.0,0.0,18,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,18,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
59.0,1.0,21.0,19,70,0.0,10.3,0.0,0.0,10.3,3.8,21.0,6.2,1.0,1.0,60.0,True,60.0,3.8,0.0,1.0,0.0,1.0,1,0.0,0.0,59.0,0.0,6.2,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,5.0,8.0,3.0,0.0
29.5,0.5,10.5,19,70,0.0,5.15,0.0,0.0,5.15,1.9,10.5,3.1,0.5,0.5,30.0,False,30.0,1.9,0.0,0.5,0.0,0.5,2,0.0,0.0,29.5,0.0,3.1,0.5,0.5,0.5,0.0,0.0,4.0,0.0,0.0,0.0,0.5,2.5,0.5,0.0,2.5,4.0,4.0,3.0
42.666666666666664,0.3333333333333333,9.0,19,69,0.0,3.566666666666667,0.0,0.0,3.566666666666667,1.5333333333333332,9.0,2.533333333333333,1.3333333333333333,0.3333333333333333,43.333333333333336,True,43.333333333333336,1.5333333333333332,0.0,0.3333333333333333,0.0,1.3333333333333333,3,0.0,0.0,42.666666666666664,0.0,2.533333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.3333333333333333,4.0,0.3333333333333333,0.0,4.0,5.666666666666667,3.0,1.0
27.0,0.0,6.75,19,69,0.0,3.75,0.0,0.0,1.5666666666666667,1.3,2.0,2.4,1.25,0.25,35.5,True,27.333333333333332,0.4666666666666666,0.0,0.25,0.0,1.3333333333333333,4,0.0,0.0,35.0,0.0,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.25,4.333333333333333,0.25,0.0,4.5,5.25,4.0,7.0
30.333333333333332,0.3333333333333333,8.8,19,69,0.0,3.06,0.3333333333333333,0.0,1.6666666666666667,2.04,7.666666666666667,8.52,2.4,0.4,30.4,False,30.666666666666668,2.1333333333333333,0.2,0.2,0.3333333333333333,3.6666666666666665,5,0.0,0.2,30.0,0.0,12.133333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,11.666666666666666,0.0,0.3333333333333333,0.0,0.4,4.666666666666667,0.4,0.2,3.8,8.6,3.0,1.0
14.0,0.3333333333333333,5.4,19,69,0.0,1.1,0.3333333333333333,0.0,1.7,1.4200000000000002,7.0,7.720000000000001,2.4,0.4,22.4,True,14.0,2.1,0.2,0.0,0.3333333333333333,3.0,6,0.2,0.2,22.2,0.0,12.4,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,10.333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.2,3.3333333333333335,0.2,0.2,3.4,8.0,3.0,1.0
13.666666666666666,0.3333333333333333,5.8,19,69,0.0,3.9,0.3333333333333333,0.0,4.933333333333334,1.78,7.666666666666667,8.120000000000001,2.6,0.4,24.6,False,13.666666666666666,2.5,0.2,0.2,0.3333333333333333,3.0,7,0.2,0.2,24.4,0.0,12.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,10.0,0.3333333333333333,0.3333333333333333,0.0,0.2,1.6666666666666667,0.2,0.2,3.6,8.6,3.0,1.0
13.333333333333334,0.6666666666666666,12.8,19,69,0.0,3.9200000000000004,0.0,0.0,5.0,2.52,15.666666666666666,8.48,2.2,0.4,12.4,True,13.333333333333334,2.3333333333333335,0.2,0.2,0.0,1.0,8,0.2,0.2,12.4,0.0,2.466666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3.6666666666666665,0.3333333333333333,0.0,0.0,0.6,3.0,0.4,0.2,3.2,7.4,3.0,1.0
14.666666666666666,0.6666666666666666,13.2,19,69,0.0,3.12,0.0,0.0,4.933333333333334,2.46,15.0,8.28,2.2,0.4,14.8,False,14.666666666666666,2.1999999999999997,0.2,0.2,0.0,1.0,9,0.2,0.2,14.8,0.0,2.066666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.6,3.3333333333333335,0.4,0.2,2.8,7.0,3.0,0.0
11.0,0.6666666666666666,9.8,19,69,0.0,3.06,0.0,0.0,0.26666666666666666,1.46,14.333333333333334,1.6800000000000002,0.8,0.2,12.8,False,11.0,1.5999999999999999,0.0,0.2,0.0,0.6666666666666666,10,0.2,0.0,12.8,0.0,1.4000000000000001,0.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.4,3.0,0.2,0.0,2.6,2.6,3.0,0.0
8.0,0.0,9.0,19,68,0.0,2.96,0.0,0.0,0.09999999999999999,1.3199999999999998,0.6666666666666666,1.24,0.6,0.0,8.8,True,8.0,0.09999999999999999,0.0,0.2,0.0,0.3333333333333333,11,0.0,0.0,8.8,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4,1.3333333333333333,0.2,0.0,2.0,1.6,3.0,0.0
0.0,0.0,0.0,20,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
18.5,0.5,2.0,20,70,0.0,10.75,0.0,0.0,10.75,1.55,2.0,2.7,0.5,1.0,19.0,False,19.0,1.55,0.0,0.5,0.0,0.5,2,0.5,0.0,18.5,0.0,2.7,1.0,0.0,0.5,0.0,0.0,2.0,0.5,0.0,0.0,0.5,5.0,0.0,0.0,5.0,2.0,4.0,0.0
12.333333333333334,0.3333333333333333,1.3333333333333333,20,69,0.0,7.166666666666667,0.0,0.0,7.166666666666667,1.0333333333333334,1.3333333333333333,1.8,0.3333333333333333,0.6666666666666666,12.666666666666666,True,12.666666666666666,1.0333333333333334,0.0,0.3333333333333333,0.0,0.3333333333333333,3,0.3333333333333333,0.0,12.333333333333334,0.0,1.8,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3.3333333333333335,0.0,0.0,3.3333333333333335,1.3333333333333333,3.0,4.0
16.0,0.3333333333333333,2.0,20,69,0.25,8.0,0.0,0.0,10.666666666666666,1.5750000000000002,2.6666666666666665,5.65,1.25,0.75,12.25,True,16.333333333333332,2.1,0.0,0.5,0.0,1.6666666666666667,4,0.25,0.0,12.0,0.3333333333333333,7.533333333333334,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,5.333333333333333,0.3333333333333333,0.0,0.25,0.25,5.666666666666667,0.0,0.0,4.25,4.0,4.0,2.0
31.333333333333332,0.0,5.0,20,69,0.2,7.26,0.0,0.2,4.933333333333334,1.8399999999999999,7.0,6.039999999999999,1.4,1.0,26.6,False,31.666666666666668,2.033333333333333,0.0,0.4,0.0,2.0,5,0.6,0.0,26.2,0.3333333333333333,8.266666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.333333333333334,0.6666666666666666,0.0,0.2,0.2,14.666666666666666,0.0,0.0,10.8,5.8,3.0,2.0
60.333333333333336,0.3333333333333333,7.4,20,69,0.2,10.66,0.0,0.4,10.6,2.46,11.0,6.519999999999999,1.8,1.0,44.2,True,61.0,3.0666666666666664,0.0,0.6,0.0,2.6666666666666665,6,0.6,0.0,43.6,0.3333333333333333,9.066666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,10.0,0.6666666666666666,0.0,0.2,0.4,23.666666666666668,0.0,0.0,16.2,6.8,3.0,3.0
81.33333333333333,0.3333333333333333,10.6,20,69,0.2,12.059999999999999,0.0,0.4,16.599999999999998,3.0200000000000005,16.333333333333332,7.6,2.2,0.8,51.6,False,82.33333333333333,3.966666666666667,0.0,0.8,0.0,2.3333333333333335,7,0.6,0.0,51.0,0.0,6.933333333333333,1.0,0.0,1.0,0.6666666666666666,0.0,11.333333333333334,1.0,0.0,0.2,0.2,32.666666666666664,0.0,0.0,21.0,9.2,3.0,10.0
80.33333333333333,1.3333333333333333,21.8,20,69,0.2,15.7,0.6666666666666666,0.4,21.233333333333334,5.16,29.333333333333332,14.24,4.2,1.0,67.8,True,81.33333333333333,6.566666666666666,0.2,1.0,0.3333333333333333,5.0,8,0.6,0.2,67.0,0.0,15.466666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,16.333333333333332,0.3333333333333333,0.3333333333333333,0.2,0.8,32.333333333333336,0.2,0.4,28.2,14.8,3.0,3.0
81.33333333333333,1.6666666666666667,27.6,20,69,0.0,15.14,0.6666666666666666,0.4,18.133333333333336,5.44,36.333333333333336,11.76,4.0,1.4,83.6,False,82.0,7.066666666666667,0.2,0.8,0.3333333333333333,5.333333333333333,9,0.8,0.2,82.8,0.0,16.266666666666666,1.6666666666666667,0.6666666666666666,1.0,0.0,0.0,16.0,0.6666666666666666,0.3333333333333333,0.0,1.2,32.333333333333336,0.4,0.4,32.2,13.2,3.0,6.0
86.66666666666667,2.3333333333333335,27.6,20,69,0.2,20.080000000000002,0.6666666666666666,0.2,18.3,6.38,35.333333333333336,16.28,4.8,1.8,84.6,False,86.66666666666667,7.633333333333333,0.2,1.2,0.3333333333333333,6.333333333333333,10,0.8,0.2,84.2,0.3333333333333333,22.73333333333333,2.6666666666666665,1.3333333333333333,1.0,0.0,0.3333333333333333,18.333333333333332,1.0,0.3333333333333333,0.2,1.6,31.0,0.8,0.4,30.8,15.2,3.0,9.0
90.0,1.6666666666666667,27.4,20,69,0.2,20.740000000000002,0.6666666666666666,0.4,19.0,7.1,20.333333333333332,22.880000000000003,6.2,2.0,85.0,True,89.66666666666667,6.3,0.4,1.2,0.3333333333333333,6.0,11,0.8,0.4,84.8,0.3333333333333333,23.466666666666665,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,19.666666666666668,1.0,0.3333333333333333,0.2,1.6,32.666666666666664,1.0,0.8,33.6,20.6,3.0,12.0
82.0,1.0,8.0,21,65,1.0,1.3,0.0,0.0,1.3,1.2,8.0,2.6,6.0,0.0,83.0,True,83.0,1.2,0.0,0.0,0.0,6.0,1,0.0,0.0,82.0,1.0,2.6,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,25.0,14.0,3.0,6.0
86.0,0.5,5.0,21,65,1.0,25.65,0.0,0.0,25.65,4.45,5.0,13.9,6.0,0.5,86.5,False,86.5,4.45,0.0,1.5,0.0,6.0,2,0.5,0.0,86.0,1.0,13.9,0.5,0.0,1.5,0.0,0.5,20.0,0.5,0.0,0.5,0.5,45.0,0.0,0.0,45.0,20.0,4.0,4.0
87.33333333333333,0.6666666666666666,4.333333333333333,21,65,0.6666666666666666,24.666666666666668,0.0,0.3333333333333333,24.666666666666668,4.266666666666667,4.333333333333333,13.666666666666666,5.333333333333333,1.0,87.66666666666667,True,87.66666666666667,4.266666666666667,0.0,1.3333333333333333,0.0,5.333333333333333,3,0.6666666666666666,0.0,87.33333333333333,0.6666666666666666,13.666666666666666,1.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,17.666666666666668,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,47.333333333333336,0.0,0.0,47.333333333333336,17.666666666666668,3.0,1.0
67.33333333333333,0.3333333333333333,3.75,21,65,0.5,18.825,0.0,0.25,24.666666666666668,3.375,2.3333333333333335,11.1,4.25,0.75,71.25,True,67.33333333333333,4.1000000000000005,0.0,1.0,0.0,3.6666666666666665,4,0.5,0.0,71.0,0.3333333333333333,13.933333333333332,1.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,13.333333333333334,0.6666666666666666,0.0,0.25,0.5,43.0,0.0,0.0,38.5,13.5,4.0,3.0
