fixture_id,team_id,player_id,name,minutes,rating,shots_total,shots_on,goals,assists,saves,passes_total,key_passes,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed
1378996,55,342022,Michael Kayode,90.0,6.3,,,,0.0,,33.0,,1.0,,1.0,10.0,5.0,3.0,2.0,1.0,1.0
1378996,55,19495,Nathan Collins,90.0,7.2,,,,0.0,,40.0,,1.0,1.0,1.0,10.0,6.0,,,2.0,1.0
1378996,55,36922,Sepp van den Berg,90.0,6.7,,,,0.0,,48.0,,,,,7.0,5.0,,,1.0,
1378996,55,106725,Keane Lewis-Potter,72.0,6.9,,,,0.0,,17.0,,2.0,,,7.0,3.0,,,,
1378996,55,292,Jordan Henderson,71.0,6.3,,,,0.0,,45.0,,,,,2.0,,,,,1.0
1378996,55,263538,Yehor Yarmolyuk,90.0,6.3,1.0,1.0,,0.0,,39.0,,2.0,1.0,,9.0,3.0,4.0,1.0,,1.0
1378996,55,284797,Dango Ouattara,90.0,5.9,1.0,1.0,,0.0,,10.0,,,,2.0,11.0,3.0,4.0,,2.0,1.0
1378996,55,15908,Mikkel Damsgaard,90.0,6.5,,,,0.0,,28.0,2.0,,,,12.0,3.0,4.0,1.0,2.0,2.0
1378996,55,178077,Kevin Schade,89.0,5.5,3.0,1.0,,0.0,,16.0,,1.0,1.0,,13.0,5.0,3.0,1.0,,
1378996,55,196156,Igor Thiago,90.0,7.9,1.0,1.0,1.0,0.0,,12.0,1.0,,,,24.0,10.0,2.0,2.0,,4.0
1378996,55,15799,Frank Onyeka,19.0,7,,,,1.0,,13.0,1.0,1.0,,,4.0,3.0,1.0,,1.0,
1378996,55,19346,Rico Henry,18.0,5.6,,,,0.0,,9.0,,1.0,,,4.0,3.0,1.0,1.0,1.0,1.0
1378996,55,153066,Fabio Carvalho,10.0,6.2,,,,0.0,,3.0,,,,,,,,,,
1378996,55,61742,Hákon Rafn Valdimarsson,,,,,,,,,,,,,,,,,,
1378996,55,44871,Aaron Hickey,,,,,,,,,,,,,,,,,,
1378996,55,19789,Ethan Pinnock,,,,,,,,,,,,,,,,,,
1378996,55,1119,Kristoffer Ajer,,,,,,,,,,,,,,,,,,
1378996,55,47438,Mathias Jensen,,,,,,,,,,,,,,,,,,
1378996,55,319517,Antoni Milambo,,,,,,,,,,,,,,,,,,
1378992,63,80296,Lucas Perri,90.0,6.3,,,,0.0,2.0,38.0,,,,,,,,,,
1378992,63,19201,Jayden Bogle,90.0,6.9,1.0,,,0.0,,38.0,1.0,2.0,,2.0,13.0,5.0,5.0,2.0,1.0,3.0
1378992,63,19321,Joe Rodon,90.0,7.2,,,,0.0,,49.0,,1.0,1.0,2.0,6.0,4.0,,,3.0,
1378992,63,64003,Pascal Struijk,90.0,7,,,,0.0,,63.0,,,,,5.0,2.0,,,1.0,1.0
1378992,63,47969,Gabriel Gudmundsson,80.0,7.2,,,,0.0,,33.0,2.0,2.0,1.0,,3.0,3.0,,,1.0,
1378992,63,18901,Sean Longstaff,90.0,7,,,,0.0,,35.0,1.0,5.0,,2.0,12.0,8.0,1.0,,2.0,1.0
1378992,63,129142,Ilia Gruev,90.0,7.2,,,,0.0,,55.0,,3.0,,2.0,8.0,4.0,,,,
1378992,63,177665,Anton Stach,90.0,7,2.0,,,0.0,,27.0,3.0,2.0,,1.0,8.0,5.0,,,1.0,3.0
1378992,63,19329,Daniel James,60.0,7.2,1.0,,,0.0,,10.0,1.0,1.0,,,3.0,3.0,,,2.0,
1378992,63,19461,Lukas Nmecha,70.0,6.2,,,,0.0,,18.0,,,1.0,1.0,9.0,3.0,,,2.0,1.0
1378992,63,162128,Wilfried Gnonto,60.0,6.3,1.0,,,0.0,,24.0,1.0,,,,3.0,1.0,2.0,1.0,,1.0
1378992,63,19128,Jack Harrison,30.0,7,,,,0.0,,9.0,,1.0,,3.0,5.0,5.0,2.0,2.0,2.0,
1378992,63,50739,Brenden Aaronson,30.0,6.9,,,,0.0,,8.0,,1.0,,,3.0,3.0,2.0,2.0,,
1378992,63,18766,Dominic Calvert-Lewin,20.0,6.3,2.0,1.0,,0.0,,6.0,,,,,5.0,1.0,,,,
1378992,63,19760,James Justin,10.0,6.7,,,,0.0,,1.0,,,,,1.0,,,,,
1378992,63,18885,Karl Darlow,,,,,,,,,,,,,,,,,,
1378992,63,833,Jaka Bijol,,,,,,,,,,,,,,,,,,
1378992,63,1408,Sebastiaan Bornauw,,,,,,,,,,,,,,,,,,
1378992,63,250,Joël Piroe,,,,,,,,,,,,,,,,,,
1378992,63,48389,Noah Okafor,,,,,,,,,,,,,,,,,,
1378992,34,18911,Nick Pope,90.0,7,,,,0.0,1.0,19.0,,,,,2.0,2.0,,,,
1378992,34,169,Kieran Trippier,61.0,6.6,,,,0.0,,47.0,1.0,1.0,,,3.0,1.0,,,,1.0
1378992,34,2806,Fabian Schär,90.0,7.5,1.0,,,0.0,,87.0,1.0,,2.0,1.0,5.0,2.0,,,,2.0
1378992,34,38734,Sven Botman,68.0,7.2,,,,0.0,,44.0,,2.0,1.0,4.0,6.0,4.0,,,,1.0
1378992,34,18961,Dan Burn,90.0,6.9,,,,0.0,,57.0,,,,1.0,7.0,4.0,,,2.0,1.0
1378992,34,158694,Valentino Livramento,90.0,6.7,,,,0.0,,46.0,,,,,9.0,2.0,2.0,1.0,1.0,1.0
1378992,34,10135,Bruno Guimarães,90.0,6.9,,,,0.0,,54.0,,3.0,,,15.0,6.0,,,3.0,3.0
1378992,34,31146,Sandro Tonali,90.0,6.9,,,,0.0,,81.0,3.0,,,,3.0,2.0,1.0,,2.0,
1378992,34,19192,Jacob Ramsey,45.0,6.9,,,,0.0,,17.0,2.0,,,,1.0,1.0,1.0,1.0,,
1378992,34,19163,Jacob Murphy,62.0,6.2,3.0,2.0,,0.0,,14.0,,,,,6.0,2.0,5.0,2.0,,
1378992,34,315237,William Osula,90.0,6.5,,,,0.0,,12.0,,1.0,,,13.0,5.0,3.0,1.0,1.0,5.0
1378992,34,328105,Lewis Miley,45.0,6.7,,,,0.0,,30.0,,,,2.0,2.0,1.0,,,,
1378992,34,284492,Lewis Hall,29.0,6.7,1.0,,,0.0,,18.0,,1.0,,,4.0,1.0,,,,1.0
1378992,34,153430,Anthony Elanga,28.0,6.3,,,,0.0,,11.0,,1.0,,,4.0,2.0,,,,
1378992,34,18778,Harvey Barnes,22.0,6.6,,,,0.0,,10.0,,1.0,,,4.0,2.0,1.0,,1.0,
1378992,34,20355,Aaron Ramsdale,,,,,,,,,,,,,,,,,,
1378992,34,18894,Jamaal Lascelles,,,,,,,,,,,,,,,,,,
1378992,34,163189,Malick Thiaw,,,,,,,,,,,,,,,,,,
1378992,34,2855,Emil Krafth,,,,,,,,,,,,,,,,,,
1378992,34,1463,Joe Willock,,,,,,,,,,,,,,,,,,
1378990,51,129058,Bart Verbruggen,90.0,6.7,,,,0.0,2.0,40.0,,,,,,,,,,
1378990,51,537,Joël Veltman,90.0,6.7,,,,0.0,,19.0,,3.0,,2.0,9.0,7.0,,,4.0,1.0
1378990,51,38695,Jan Paul van Hecke,90.0,6.9,1.0,1.0,,0.0,,40.0,,1.0,1.0,,6.0,1.0,,,,1.0
1378990,51,18963,Lewis Dunk,90.0,5.9,1.0,,,0.0,,42.0,,,,1.0,2.0,1.0,,,,
1378990,51,162007,Maxim De Cuyper,90.0,7.7,,,,0.0,,48.0,,1.0,,1.0,11.0,6.0,2.0,1.0,3.0,
1378990,51,356041,Carlos Baleba,60.0,6.3,,,,0.0,,18.0,,,,,3.0,1.0,,,,
1378990,51,305730,Jack Hinshelwood,61.0,6.6,,,,0.0,,20.0,,2.0,,,8.0,5.0,,,1.0,2.0
1378990,51,383685,Yankuba Minteh,89.0,7,2.0,1.0,,0.0,,19.0,1.0,3.0,,1.0,19.0,11.0,6.0,4.0,2.0,1.0
1378990,51,278370,Diego Gómez,61.0,6.3,,,,0.0,,11.0,,3.0,,,11.0,5.0,,,1.0,2.0
1378990,51,106835,Kaoru Mitoma,90.0,6.9,1.0,1.0,,1.0,,24.0,3.0,2.0,,2.0,14.0,3.0,1.0,1.0,,6.0
1378990,51,1469,Danny Welbeck,61.0,6.5,,,,0.0,,10.0,1.0,,,,1.0,,,,,1.0
1378990,51,296,James Milner,30.0,7.2,1.0,1.0,1.0,0.0,,7.0,,1.0,,,5.0,2.0,,,,
1378990,51,328225,Brajan Gruda,29.0,7.9,2.0,2.0,1.0,0.0,,5.0,1.0,,,,7.0,2.0,3.0,2.0,,1.0
1378990,51,90590,Georginio Rutter,29.0,6.6,1.0,1.0,,0.0,,5.0,1.0,,,,3.0,1.0,1.0,,1.0,
1378990,51,265820,Yasin Ayari,29.0,6.7,,,,0.0,,7.0,2.0,1.0,,1.0,6.0,2.0,1.0,,1.0,1.0
1378990,51,342063,Diego Coppola,1.0,,,,,0.0,,,,,,,,,,,,
1378990,51,18960,Jason Steele,,,,,,,,,,,,,,,,,,
1378990,51,22160,Olivier Boscagli,,,,,,,,,,,,,,,,,,
1378990,51,1361,Ferdi Kadıoğlu,,,,,,,,,,,,,,,,,,
1378990,51,19030,Matt O'Riley,,,,,,,,,,,,,,,,,,
1378990,50,162489,James Trafford,90.0,8.3,,,,0.0,5.0,42.0,,,,,2.0,2.0,1.0,1.0,,
1378990,50,41621,Matheus Nunes,85.0,6.6,,,,0.0,,48.0,,,1.0,1.0,4.0,4.0,1.0,1.0,,1.0
1378990,50,626,John Stones,90.0,6.3,,,,0.0,,72.0,,,,1.0,3.0,2.0,,,,
1378990,50,360114,Abdukodir Khusanov,85.0,6.6,,,,0.0,,67.0,,4.0,,1.0,9.0,6.0,,,2.0,1.0
1378990,50,21138,Rayan Aït-Nouri,90.0,6.2,,,,0.0,,33.0,1.0,3.0,,2.0,16.0,5.0,3.0,,1.0,4.0
1378990,50,636,Bernardo Silva,72.0,6.2,,,,0.0,,52.0,,1.0,,1.0,7.0,2.0,,,1.0,3.0
1378990,50,44,Rodri,90.0,7.3,1.0,,,0.0,,100.0,1.0,1.0,,1.0,9.0,6.0,2.0,1.0,2.0,
1378990,50,36902,Tijjani Reijnders,90.0,6.7,1.0,,,0.0,,60.0,2.0,1.0,,,9.0,5.0,3.0,2.0,2.0,
1378990,50,278133,Oscar Bobb,90.0,6.6,1.0,,,0.0,,29.0,,1.0,,1.0,14.0,7.0,4.0,3.0,3.0,2.0
1378990,50,1100,Erling Haaland,90.0,7.3,7.0,3.0,1.0,0.0,,9.0,,,,,6.0,5.0,,,1.0,1.0
1378990,50,81573,Omar Marmoush,72.0,7.9,1.0,,,1.0,,27.0,2.0,2.0,,1.0,15.0,8.0,5.0,4.0,2.0,1.0
1378990,50,307123,Nico O'Reilly,18.0,6.6,,,,0.0,,9.0,,2.0,,,5.0,4.0,2.0,1.0,,
1378990,50,1422,Jérémy Doku,18.0,6.3,,,,0.0,,7.0,2.0,,,,3.0,1.0,2.0,1.0,,1.0
1378990,50,567,Rúben Dias,14.0,6.2,,,,0.0,,4.0,,,1.0,,1.0,,,,,
1378990,50,284230,Rico Lewis,14.0,6.2,,,,0.0,,6.0,,,,,2.0,1.0,,,1.0,
1378990,50,617,Ederson,,,,,,,,,,,,,,,,,,
1378990,50,18861,Nathan Aké,,,,,,,,,,,,,,,,,,
1378990,50,5,Manuel Akanji,,,,,,,,,,,,,,,,,,
1378990,50,633,İlkay Gündoğan,,,,,,,,,,,,,,,,,,
1378990,50,161933,Nico González,,,,,,,,,,,,,,,,,,
1378995,65,2919,Matz Sels,90.0,7,,,,0.0,5.0,11.0,,,,,,,,,,
1378995,65,2771,Ola Aina,90.0,6.3,,,,0.0,,47.0,1.0,2.0,,1.0,8.0,3.0,5.0,1.0,,1.0
1378995,65,2817,Nikola Milenković,90.0,5.9,1.0,,,0.0,,56.0,,,,,6.0,3.0,,,,1.0
1378995,65,363695,Murillo,90.0,6.2,,,,0.0,,75.0,,,,1.0,3.0,1.0,1.0,1.0,,1.0
1378995,65,138780,Neco Williams,90.0,6.2,,,,0.0,,59.0,,3.0,,2.0,13.0,8.0,2.0,1.0,1.0,
1378995,65,22149,Ibrahim Sangaré,89.0,6.3,,,,0.0,,67.0,,2.0,,2.0,8.0,2.0,,,,5.0
1378995,65,138908,Elliot Anderson,90.0,7.3,,,,0.0,,88.0,3.0,7.0,,,23.0,13.0,1.0,1.0,2.0,
1378995,65,48648,Dan Ndoye,58.0,6.6,,,,0.0,,15.0,,2.0,,,7.0,4.0,2.0,1.0,1.0,2.0
1378995,65,18746,Morgan Gibbs-White,90.0,6.5,1.0,1.0,,0.0,,60.0,,1.0,,,9.0,4.0,1.0,,1.0,1.0
1378995,65,2298,Callum Hudson-Odoi,89.0,6.5,1.0,1.0,,0.0,,32.0,3.0,,,,3.0,,1.0,,,2.0
1378995,65,18931,Chris Wood,73.0,6.5,3.0,1.0,,0.0,,9.0,,,,,3.0,2.0,,,1.0,
1378995,65,158697,James McAtee,32.0,6.6,,,,0.0,,13.0,1.0,1.0,,,3.0,2.0,2.0,1.0,,
1378995,65,9366,Igor Jesus,17.0,6.5,,,,0.0,,3.0,,1.0,,,4.0,1.0,,,,1.0
1378995,65,284428,Omari Hutchinson,11.0,6.3,,,,0.0,,2.0,,,,,,,,,,
1378995,65,147831,Arnaud Kalimuendo,11.0,6.3,,,,0.0,,4.0,,,,,,,,,,
1378995,65,18933,Angus Gunn,,,,,,,,,,,,,,,,,,
1378995,65,67943,Morato,,,,,,,,,,,,,,,,,,
1378995,65,18739,Willy Boly,,,,,,,,,,,,,,,,,,
1378995,65,47522,Douglas Luiz,,,,,,,,,,,,,,,,,,
1378995,65,19305,Ryan Yates,,,,,,,,,,,,,,,,,,
1378995,48,15870,Mads Hermansen,90.0,6.9,,,,0.0,3.0,39.0,,,,,,,,,,
1378995,48,171,Kyle Walker-Peters,90.0,7.2,,,,0.0,,35.0,,3.0,,,9.0,5.0,,,2.0,
1378995,48,1445,Konstantinos Mavropanos,90.0,7.2,1.0,,,0.0,,60.0,,,,,4.0,1.0,,,,2.0
1378995,48,18744,Max Kilman,90.0,7.3,,,,0.0,,54.0,,1.0,,2.0,4.0,4.0,1.0,1.0,,
1378995,48,409303,El Hadji Malick Diouf,90.0,7.2,,,,1.0,,23.0,1.0,,1.0,,7.0,2.0,3.0,,1.0,
1378995,48,1243,Tomáš Souček,90.0,6.9,,,,0.0,,30.0,,2.0,,1.0,3.0,2.0,,,,
1378995,48,2938,James Ward-Prowse,75.0,6.9,,,,0.0,,25.0,3.0,,,1.0,3.0,1.0,1.0,,1.0,
1378995,48,19428,Jarrod Bowen,90.0,7.9,1.0,1.0,1.0,0.0,,19.0,2.0,2.0,,1.0,12.0,6.0,5.0,2.0,1.0,
1378995,48,1646,Lucas Paquetá,90.0,7.3,3.0,2.0,1.0,0.0,,45.0,2.0,2.0,2.0,,23.0,11.0,7.0,3.0,3.0,3.0
1378995,48,336585,Mateus Fernandes,82.0,7,,,,0.0,,23.0,2.0,3.0,,1.0,11.0,6.0,,,3.0,1.0
1378995,48,25391,Niclas Füllkrug,64.0,6.3,3.0,1.0,,0.0,,13.0,,1.0,1.0,,6.0,3.0,,,,
1378995,48,2939,Callum Wilson,26.0,8,4.0,4.0,1.0,0.0,,4.0,,,,,4.0,3.0,2.0,2.0,1.0,
1378995,48,68466,Andy Irving,15.0,6.6,,,,0.0,,10.0,,2.0,,,3.0,2.0,,,,
1378995,48,37724,Crysencio Summerville,8.0,7.5,,,,1.0,,5.0,1.0,,1.0,,1.0,1.0,,,1.0,
1378995,48,253,Alphonse Aréola,,,,,,,,,,,,,,,,,,
1378995,48,138,Jean-Clair Todibo,,,,,,,,,,,,,,,,,,
1378995,48,18846,Aaron Wan-Bissaka,,,,,,,,,,,,,,,,,,
1378995,48,2476,Guido Rodríguez,,,,,,,,,,,,,,,,,,
1378995,48,327730,Oliver Scarles,,,,,,,,,,,,,,,,,,
1378995,48,284446,Freddie Potts,,,,,,,,,,,,,,,,,,
1378993,40,280,Alisson,90.0,7.3,,,,0.0,1.0,47.0,,,,,,,,,,
1378993,40,1096,Dominik Szoboszlai,90.0,8.2,1.0,1.0,1.0,0.0,,52.0,1.0,2.0,,1.0,4.0,3.0,,,,
1378993,40,1145,Ibrahima Konaté,79.0,7.2,,,,0.0,,44.0,,1.0,2.0,,5.0,2.0,,,,2.0
1378993,40,290,Virgil van Dijk,90.0,7.9,,,,0.0,,81.0,,,3.0,1.0,3.0,2.0,1.0,1.0,1.0,
1378993,40,206254,Miloš Kerkez,90.0,7.9,,,,0.0,,29.0,,3.0,1.0,,9.0,7.0,,,2.0,
1378993,40,542,Ryan Gravenberch,90.0,6.6,1.0,,,0.0,,57.0,1.0,1.0,,1.0,5.0,4.0,2.0,2.0,1.0,1.0
1378993,40,6716,Alexis Mac Allister,61.0,6.6,,,,0.0,,25.0,2.0,,,2.0,4.0,,3.0,,,1.0
1378993,40,306,Mohamed Salah,90.0,6.2,,,,0.0,,20.0,,,,,6.0,2.0,1.0,,1.0,
1378993,40,203224,Florian Wirtz,89.0,7.2,1.0,1.0,,0.0,,28.0,1.0,2.0,,1.0,7.0,5.0,3.0,3.0,,
1378993,40,247,Cody Gakpo,90.0,7,2.0,1.0,,0.0,,18.0,1.0,1.0,1.0,1.0,10.0,7.0,1.0,1.0,3.0,1.0
1378993,40,174565,Hugo Ekitiké,79.0,6.3,,,,0.0,,5.0,,1.0,,,8.0,2.0,2.0,,1.0,1.0
1378993,40,293,Curtis Jones,29.0,6.9,,,,0.0,,22.0,1.0,,,,1.0,1.0,,,1.0,
1378993,40,284,Joe Gomez,11.0,7,,,,0.0,,5.0,,,,,3.0,3.0,,,,
1378993,40,30410,Federico Chiesa,11.0,6.5,,,,0.0,,1.0,,,,,2.0,,1.0,,,
1378993,40,8500,Wataru Endo,10.0,6.5,,,,0.0,,1.0,,,,,3.0,,,,,1.0
1378993,40,24760,Giorgi Mamardashvili,,,,,,,,,,,,,,,,,,
1378993,40,180317,Conor Bradley,,,,,,,,,,,,,,,,,,
1378993,40,289,Andrew Robertson,,,,,,,,,,,,,,,,,,
1378993,40,19035,Harvey Elliott,,,,,,,,,,,,,,,,,,
1378993,40,452685,Rio Ngumoha,,,,,,,,,,,,,,,,,,
1378993,42,19465,David Raya,90.0,6.9,,,,0.0,2.0,44.0,1.0,,,,,,,,,
1378993,42,38746,Jurriën Timber,90.0,6.5,,,,0.0,,25.0,1.0,2.0,,,7.0,3.0,,,1.0,2.0
1378993,42,22090,William Saliba,5.0,,,,,0.0,,,,,,1.0,,,,,,
1378993,42,22224,Gabriel Magalhães,90.0,6.5,,,,0.0,,41.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0
1378993,42,157052,Riccardo Calafiori,90.0,6.6,1.0,,,0.0,,35.0,,2.0,,3.0,9.0,6.0,,,2.0,
1378993,42,47311,Mikel Merino,70.0,6.9,,,,0.0,,22.0,,3.0,,,7.0,4.0,,,,1.0
1378993,42,47315,Martín Zubimendi,90.0,6.5,,,,0.0,,41.0,,1.0,,1.0,9.0,3.0,,,,3.0
1378993,42,2937,Declan Rice,90.0,6.7,1.0,,,0.0,,52.0,1.0,,1.0,3.0,5.0,1.0,2.0,1.0,,1.0
1378993,42,136723,Noni Madueke,89.0,6.9,2.0,1.0,,0.0,,16.0,,,,,8.0,3.0,1.0,1.0,,2.0
1378993,42,18979,Viktor Gyökeres,90.0,6.5,,,,0.0,,7.0,2.0,,,,8.0,3.0,1.0,,3.0,
1378993,42,127769,Gabriel Martinelli,70.0,6.9,,,,0.0,,7.0,,1.0,,,2.0,2.0,,,1.0,
1378993,42,333682,Cristhian Mosquera,85.0,7.2,,,,0.0,,51.0,,4.0,2.0,,5.0,4.0,1.0,,,
1378993,42,37127,Martin Ødegaard,20.0,6.5,,,,0.0,,19.0,,,,,,,,,,
1378993,42,19586,Eberechi Eze,20.0,6.7,,,,0.0,,9.0,,,,,4.0,2.0,1.0,1.0,,
1378993,42,442044,Max Dowman,10.0,6.2,,,,0.0,,2.0,,,,,4.0,,2.0,,,
1378993,42,2273,Kepa Arrizabalaga,,,,,,,,,,,,,,,,,,
1378993,42,313245,Myles Lewis-Skelly,,,,,,,,,,,,,,,,,,
1378993,42,313236,Ethan Nwaneri,,,,,,,,,,,,,,,,,,
1378993,42,1946,Leandro Trossard,,,,,,,,,,,,,,,,,,
1378993,42,457731,Andre Annous,,,,,,,,,,,,,,,,,,
1378989,66,36878,Marco Bizot,90.0,5.6,,,,0.0,1.0,18.0,,,,,1.0,,,,,1.0
1378989,66,19298,Matty Cash,74.0,6,1.0,,,0.0,,53.0,1.0,,,2.0,5.0,1.0,1.0,1.0,,1.0
1378989,66,19354,Ezri Konsa,90.0,6.3,,,,0.0,,85.0,1.0,,,,4.0,3.0,,,1.0,1.0
1378989,66,19179,Tyrone Mings,90.0,6.2,,,,0.0,,69.0,,1.0,,1.0,6.0,2.0,1.0,1.0,,1.0
1378989,66,138816,Ian Maatsen,84.0,6.2,,,,0.0,,64.0,2.0,,,1.0,4.0,2.0,,,,
1378989,66,19191,John McGinn,74.0,6.7,,,,0.0,,46.0,1.0,2.0,,,11.0,5.0,3.0,2.0,1.0,2.0
1378989,66,2926,Youri Tielemans,90.0,7.5,3.0,1.0,,0.0,,81.0,1.0,1.0,1.0,,6.0,4.0,1.0,1.0,2.0,
1378989,66,249,Donyell Malen,83.0,6,2.0,,,0.0,,15.0,,,,,6.0,2.0,3.0,1.0,1.0,
1378989,66,19170,Morgan Rogers,90.0,6.6,1.0,1.0,,0.0,,24.0,,1.0,,1.0,10.0,4.0,2.0,1.0,2.0,
1378989,66,137303,Evann Guessand,45.0,6.3,1.0,1.0,,0.0,,10.0,,1.0,,,8.0,2.0,2.0,,1.0,
1378989,66,19366,Ollie Watkins,90.0,6.6,3.0,1.0,,0.0,,11.0,1.0,1.0,,,7.0,3.0,,,2.0,
1378989,66,19071,Emiliano Buendía,45.0,7,1.0,,,0.0,,26.0,3.0,3.0,,1.0,11.0,6.0,1.0,,2.0,1.0
1378989,66,46815,Pau Torres,16.0,6.5,,,,0.0,,13.0,,1.0,,,3.0,2.0,,,,
1378989,66,453101,Bradley Burrowes,16.0,6.5,,,,0.0,,5.0,,,,,3.0,1.0,1.0,,1.0,
1378989,66,2724,Lucas Digne,15.0,6.7,,,,0.0,,4.0,,,,,,,,,,
1378989,66,284457,Lamare Bogarde,14.0,6.6,,,,0.0,,7.0,,,,,,,,,,
1378989,66,398004,Sam Proctor,,,,,,,,,,,,,,,,,,
1378989,66,360269,Triston Rowe,,,,,,,,,,,,,,,,,,
1378989,66,308843,Travis Patterson,,,,,,,,,,,,,,,,,,
1378989,66,360268,Jamaldeen Jimoh,,,,,,,,,,,,,,,,,,
1378989,52,19088,Dean Henderson,90.0,8.3,,,,0.0,4.0,27.0,,,,,,,,,,
1378989,52,126949,Chris Richards,90.0,7.6,,,,0.0,,33.0,,4.0,1.0,,7.0,6.0,,,,1.0
1378989,52,20995,Maxence Lacroix,90.0,7.2,,,,1.0,,40.0,1.0,,,3.0,4.0,2.0,,,,1.0
1378989,52,67971,Marc Guéhi,90.0,8.6,1.0,1.0,1.0,0.0,,56.0,,3.0,,1.0,6.0,5.0,,,1.0,
1378989,52,13736,Daniel Muñoz,90.0,7.5,,,,0.0,,34.0,1.0,6.0,,1.0,12.0,7.0,,,,2.0
1378989,52,288102,Adam Wharton,56.0,6.7,,,,0.0,,33.0,,,,,3.0,1.0,1.0,1.0,,
1378989,52,18806,Will Hughes,71.0,6.6,,,,0.0,,27.0,,,,1.0,4.0,1.0,,,1.0,2.0
1378989,52,182201,Tyrick Mitchell,90.0,6.9,,,,0.0,,35.0,1.0,6.0,,1.0,9.0,6.0,1.0,,,
1378989,52,2218,Ismaïla Sarr,90.0,7.3,2.0,1.0,1.0,0.0,,22.0,,1.0,,1.0,9.0,4.0,2.0,1.0,,1.0
1378989,52,2601,Daichi Kamada,86.0,7.9,,,,0.0,,36.0,,3.0,,1.0,11.0,7.0,1.0,1.0,3.0,2.0
1378989,52,25927,Jean-Philippe Mateta,85.0,6.9,1.0,1.0,1.0,0.0,,12.0,,,,,6.0,2.0,1.0,1.0,1.0,
1378989,52,2490,Jefferson Lerma,34.0,6.6,1.0,1.0,,0.0,,11.0,1.0,1.0,,,4.0,2.0,,,,1.0
1378989,52,184226,Yéremy Pino,19.0,6.7,,,,0.0,,14.0,1.0,,,1.0,7.0,3.0,2.0,2.0,1.0,3.0
1378989,52,286458,Justin Devenny,13.0,6.7,,,,0.0,,3.0,,1.0,,,2.0,1.0,,,,1.0
1378989,52,18862,Nathaniel Clyne,12.0,6.9,,,,0.0,,3.0,,1.0,,,1.0,1.0,,,,
1378989,52,22157,Walter Benítez,,,,,,,,,,,,,,,,,,
1378989,52,380703,Rio Cardines,,,,,,,,,,,,,,,,,,
1378989,52,402640,Romain Esse,,,,,,,,,,,,,,,,,,
1378989,52,26303,Borna Sosa,,,,,,,,,,,,,,,,,,
1378989,52,301295,Kaden Rodney,,,,,,,,,,,,,,,,,,
1378999,42,19465,David Raya,90.0,6.9,,,,0.0,1.0,28.0,,,,,,,,,,
1378999,42,38746,Jurriën Timber,90.0,7.2,1.0,1.0,,0.0,,41.0,1.0,2.0,,,10.0,7.0,2.0,1.0,2.0,1.0
1378999,42,333682,Cristhian Mosquera,90.0,7.7,,,,0.0,,82.0,,2.0,,2.0,4.0,3.0,,,,
1378999,42,22224,Gabriel Magalhães,90.0,7.3,1.0,,,0.0,,68.0,,2.0,2.0,1.0,9.0,6.0,1.0,1.0,2.0,
1378999,42,157052,Riccardo Calafiori,68.0,6.9,,,,0.0,,24.0,1.0,2.0,,1.0,4.0,2.0,,,,2.0
1378999,42,37127,Martin Ødegaard,18.0,6.7,,,,0.0,,9.0,,,,,,,,,,
1378999,42,47315,Martín Zubimendi,90.0,9.3,3.0,2.0,2.0,0.0,,44.0,1.0,,,1.0,4.0,2.0,,,,1.0
1378999,42,47311,Mikel Merino,90.0,7.2,1.0,1.0,,0.0,,37.0,1.0,,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0
1378999,42,136723,Noni Madueke,78.0,8.3,,,,0.0,,31.0,5.0,3.0,,1.0,15.0,10.0,8.0,5.0,2.0,1.0
1378999,42,18979,Viktor Gyökeres,68.0,6.9,3.0,1.0,1.0,0.0,,10.0,1.0,1.0,,,3.0,3.0,,,,
1378999,42,19586,Eberechi Eze,79.0,8.3,,,,1.0,,24.0,1.0,,,,10.0,6.0,7.0,3.0,2.0,
1378999,42,313236,Ethan Nwaneri,72.0,6.6,2.0,,,0.0,,39.0,1.0,,,,4.0,,1.0,,,1.0
1378999,42,313245,Myles Lewis-Skelly,22.0,6.7,,,,0.0,,16.0,,,,,3.0,1.0,,,1.0,1.0
1378999,42,2937,Declan Rice,22.0,6.9,,,,0.0,,12.0,,1.0,,,2.0,1.0,,,,
1378999,42,127769,Gabriel Martinelli,12.0,6.5,,,,0.0,,6.0,,,,,1.0,,,,,
1378999,42,1946,Leandro Trossard,11.0,6.7,,,,1.0,,7.0,1.0,,,,2.0,,1.0,,,
1378999,42,2273,Kepa Arrizabalaga,,,,,,,,,,,,,,,,,,
1378999,42,19959,Ben White,,,,,,,,,,,,,,,,,,
1378999,42,127817,Piero Hincapié,,,,,,,,,,,,,,,,,,
1378999,42,442044,Max Dowman,,,,,,,,,,,,,,,,,,
1378999,65,2919,Matz Sels,90.0,6.2,,,,0.0,2.0,27.0,,,,,1.0,,,,,
1378999,65,138780,Neco Williams,90.0,5.9,,,,0.0,,32.0,,1.0,2.0,,13.0,4.0,3.0,1.0,1.0,2.0
1378999,65,2817,Nikola Milenković,90.0,5.9,,,,0.0,,46.0,,,,2.0,4.0,1.0,,,,1.0
